market,category,cluster,keyword,search_volume,cpc,competition,competition_index,low_top_of_page_bid,high_top_of_page_bid
Roseville,wallpaper,type,wall mural installation,10,0,,,,
Roseville,wallpaper,type,grasscloth wallpaper installer,0,0,,,,
Roseville,wallpaper,type,grasscloth wallpaper installation,0,0,,,,
Roseville,wallpaper,type,textured wallpaper installation,0,0,,,,
Roseville,wallpaper,type,vinyl wallpaper installation,10,0,,,,
Roseville,wallpaper,type,custom wallpaper installation,0,0,,,,
Roseville,wallpaper,type,residential wallpaper installation,0,0,,,,
Roseville,floristry,occasion,birthday flowers,70,2.94,HIGH,100,0.1,5.93
Roseville,floristry,delivery,flower delivery,210,9.33,HIGH,100,3.51,9.33
Roseville,floristry,core,flowers,1000,4.6,HIGH,99,2.55,7.69
Roseville,floristry,custom,personalized bouquets from local florists,0,0,,,,
Roseville,floristry,roses,rose bouquets,20,2.89,HIGH,100,,
Roseville,floristry,delivery,same day flower delivery,50,14.48,HIGH,96,5.63,12.02
Roseville,floristry,occasion,sympathy flowers,10,7.28,HIGH,100,2.72,7.16
Roseville,floristry,wedding,wedding flowers,20,1.16,HIGH,97,,
Roseville,floristry,occasion,anniversary flowers,10,0.95,MEDIUM,50,,
Roseville,floristry,occasion,apology flowers,10,0,,,,
Roseville,floristry,wedding,bridal bouquets,10,2.4,HIGH,86,,
Roseville,floristry,occasion,congratulations flowers,10,0,HIGH,100,,
Roseville,floristry,corporate,corporate flowers,10,0,,,,
Roseville,floristry,custom,custom bouquets,10,0,,,,
Roseville,floristry,event,event flower arrangements,10,0,,,,
Roseville,floristry,wedding,flowers for newlyweds,10,0,,,,
Roseville,floristry,occasion,get well flowers,10,0,MEDIUM,43,,
Roseville,floristry,occasion,housewarming flowers,10,0,,,,
Roseville,floristry,occasion,just because flowers,10,0,,,,
Roseville,floristry,luxury,luxury bouquets,10,0,,,,
Roseville,floristry,occasion,new baby flowers,10,0,,,,
Roseville,floristry,occasion,romantic flowers,10,0,,,,
Roseville,floristry,occasion,thank you flowers,10,0,HIGH,100,,
Roseville,floristry,wedding,bridal bouquet,10,2.4,HIGH,86,,
Roseville,floristry,event,event flowers,10,0,,,,
Roseville,floristry,event,floral centerpieces,10,0,HIGH,100,,
Roseville,floristry,core,florist,170,5.43,MEDIUM,47,1.54,4.98
Roseville,floristry,event,flower centerpieces,10,0,HIGH,100,,
Roseville,floristry,core,flower shop,110,2.54,MEDIUM,57,1.08,6.01
Roseville,floristry,core,local florist,10,0,,,,
Roseville,floristry,custom,personalized bouquets,10,0,,,,
Roseville,floristry,roses,rose bouquet,20,2.89,HIGH,100,,
Roseville,floristry,roses,roses,480,0.51,MEDIUM,55,0.38,2.28
Roseville,floristry,delivery,send flowers,30,7.84,HIGH,100,3.13,7.88
Roseville,floristry,event,table flower arrangements,10,0,,,,
Roseville,floristry,wedding,wedding gift flowers,0,0,,,,
Roseville,water_heater,tankless,tankless water heater cost,20,12.32,HIGH,92,3.72,10.74
Roseville,water_heater,cost,water heater cost,10,0,LOW,29,,
Roseville,water_heater,cost,hot water heater replacement cost,10,50.45,HIGH,71,,
Roseville,water_heater,cost,hot water heater cost,10,9.05,HIGH,86,,
Roseville,water_heater,tankless,tankless water heater installation gas,10,0,HIGH,67,,
Roseville,water_heater,installation,tank water heater install,10,0,LOW,0,,
Roseville,water_heater,replacement,water heater service,10,54.83,HIGH,100,,
Roseville,water_heater,tankless,tankless electric water heater installation,10,0,,,,
Roseville,water_heater,tankless,tankless water heater replacement cost,20,52.21,MEDIUM,55,9.02,19.46
Roseville,water_heater,tankless,tankless water heater price,10,7.26,MEDIUM,50,,
Roseville,water_heater,tankless,electric tankless water heater cost,10,0,,,,
Roseville,water_heater,tankless,tankless water heater service,10,0,LOW,0,,
Roseville,water_heater,tankless,replace tankless water heater,10,0,LOW,0,,
Roseville,water_heater,cost,hot water heater installation cost,10,0,LOW,0,,
Roseville,water_heater,electric,electric water heater cost,10,0,HIGH,71,,
Roseville,water_heater,electric,electric water heater replacement cost,10,0,,,,
Roseville,water_heater,gas,gas water heater cost,10,0,,,,
Roseville,water_heater,heat_pump,heat pump water heater cost,10,0,,,,
Roseville,water_heater,tankless,propane tankless water heater installation,10,0,,,,
Roseville,water_heater,tankless,tankless water heater installation services,10,0,,,,
Roseville,water_heater,tankless,tankless gas water heater cost,10,0,,,,
Roseville,water_heater,tankless,gas tankless water heater cost,10,0,,,,
Roseville,water_heater,gas,gas hot water heater cost,0,0,,,,
Roseville,water_heater,electric,electric hot water heater installation cost,10,0,,,,
Roseville,water_heater,gas,gas hot water heater installation,0,0,,,,
Roseville,water_heater,electric,electric hot water heater installation,0,0,,,,
Roseville,water_heater,tankless,natural gas tankless water heater installation,10,0,,,,
Roseville,water_heater,tankless,gas tankless hot water heater installation,0,0,,,,
Roseville,water_heater,electric,hot water heater installation electric,0,0,,,,
Roseville,water_heater,tankless,tankless water heater company,10,0,,,,
Roseville,water_heater,tankless,cost to install electric tankless hot water heater,0,0,,,,
Roseville,painting_interior,service,interior door painting services,0,0,,,,
Roseville,painting_interior,provider,house interior painting contractors,0,0,,,,
Roseville,painting_interior,provider,interior home painting company,0,0,,,,
Roseville,painting_interior,provider,interior house painting companies,0,0,,,,
Roseville,painting_interior,cost,interior house painting estimates,0,0,,,,
Roseville,painting_interior,service,cheap interior painters,0,0,,,,
Roseville,painting_interior,provider,interior home painting contractors,10,0,,,,
Roseville,painting_interior,cost,interior home painting estimate,0,0,,,,
Roseville,painting_interior,service,home interior painting services,0,0,,,,
Roseville,painting_interior,cost,interior painters quotes,10,0,,,,
Roseville,painting_interior,service,residential house interior painting,0,0,,,,
Roseville,painting_exterior,service,painting services,90,0,,,,
Roseville,painting_exterior,service,local painting services,0,0,,,,
Roseville,painting_exterior,residential,professional house painter,10,0,LOW,21,,
Roseville,painting_exterior,provider,house painting contractors,10,0,,,,
Roseville,painting_exterior,provider,professional painting contractors,10,0,,,,
Roseville,painting_exterior,provider,local painting contractors,10,0,,,,
Roseville,painting_exterior,provider,house exterior painting contractor,10,0,,,,
Roseville,painting_exterior,service,exterior painting professional,10,0,,,,
Roseville,painting_exterior,provider,professional house painting contractor,10,0,,,,
Roseville,painting_exterior,provider,professional house painting contractors,10,0,,,,
Roseville,painting_exterior,residential,professional exterior house painters,10,0,,,,
Roseville,painting_exterior,residential,professional home painters,0,0,,,,
Roseville,painting_exterior,residential,professional residential painters,0,0,,,,
Roseville,floristry,occasion,valentines flowers,90,0,,,,
Roseville,floristry,arrangements,flower bouquet,50,0.65,HIGH,100,0.86,2.71
Roseville,floristry,sympathy,funeral flowers,30,4.5,HIGH,100,1.67,4.1
Roseville,floristry,sympathy,funeral flower arrangements,20,3.14,HIGH,88,1.25,5.4
Roseville,floristry,arrangements,flower bouquet near me,10,0.93,MEDIUM,63,,
Roseville,floristry,delivery,flower delivery service,10,7.45,HIGH,100,,
Roseville,floristry,wedding_event,boutonniere wedding,10,0,HIGH,83,,
Roseville,floristry,delivery,flower delivery services online,10,0,,,,
Roseville,floristry,delivery,online flower delivery,10,0,,,,
Roseville,floristry,delivery,cheap flower delivery,10,2.43,HIGH,100,1.22,2.54
Roseville,floristry,core,same day flowers,10,13.49,HIGH,88,7.19,11.84
Roseville,floristry,delivery,deliver flowers,210,9.33,HIGH,100,3.51,9.33
Roseville,floristry,delivery,send flowers online,10,24.51,HIGH,100,,
Roseville,floristry,sympathy,funeral flowers delivery,10,0,HIGH,100,,
Roseville,floristry,wedding_event,corsage flower,10,0,,,,
Roseville,floristry,occasion,mother's day flower delivery,10,0,,,,
Roseville,floristry,delivery,best flower delivery,10,0,,,,
Roseville,floristry,delivery,flower bouquet delivery,10,6.52,HIGH,100,,
Roseville,floristry,wedding_event,wedding flower bouquets,10,0,LOW,0,,
Roseville,floristry,delivery,flower delivery today,10,7.35,HIGH,100,,
Roseville,floristry,delivery,local flower delivery,10,2.7,HIGH,100,,
Roseville,floristry,delivery,fresh flower delivery,10,0,LOW,0,,
Roseville,floristry,sympathy,sympathy flowers delivery,10,3.03,HIGH,100,,
Roseville,floristry,delivery,best online flower delivery,10,10.46,HIGH,100,,
Roseville,floristry,occasion,valentines flower bouquet,10,0,,,,
Roseville,floristry,occasion,mother's day flowers delivery,10,0,,,,
Roseville,floristry,arrangements,fresh flower bouquet,10,0,LOW,0,,
Roseville,floristry,wedding_event,rose bridal bouquet,10,0,,,,
Roseville,floristry,delivery,flower delivery same day,50,14.48,HIGH,96,5.63,12.02
Roseville,floristry,delivery,best flower delivery services,10,13.94,HIGH,100,,
Roseville,floristry,arrangements,custom flower bouquet,10,0,,,,
Roseville,floristry,sympathy,sympathy flower arrangements,10,1.88,HIGH,100,,
Roseville,floristry,core,florist flowers,10,0,MEDIUM,54,,
Roseville,floristry,wedding_event,bridal bouquet fresh flowers,10,0,LOW,0,,
Roseville,floristry,wedding_event,wedding flowers delivery,10,0,HIGH,100,,
Roseville,floristry,delivery,same day flower delivery service,10,0,,,,
Roseville,floristry,delivery,same day flower delivery services,10,0,,,,
Roseville,floristry,delivery,cheap same day flower delivery,10,0,,,,
Roseville,floristry,wedding_event,bridal bouquet flowers,10,0,,,,
Roseville,floristry,wedding_event,wedding bridal bouquet,10,0,,,,
Roseville,floristry,delivery,best same day flower delivery,10,0,,,,
Roseville,floristry,sympathy,sympathy flowers same day delivery,10,0,,,,
Roseville,floristry,sympathy,funeral flowers same day delivery,0,0,,,,
Roseville,floristry,delivery,flower bouquet delivery same day,0,0,,,,
Roseville,floristry,delivery,same day delivery flower bouquet,0,0,,,,
Roseville,floristry,delivery,local flower delivery same day,10,0,,,,
Roseville,floristry,delivery,florist flower delivery,10,0,,,,
Roseville,floristry,delivery,online flower bouquet delivery,10,0,,,,
Roseville,floristry,delivery,send flowers online same day,0,0,,,,
Roseville,floristry,delivery,flower bouquet same day delivery,0,0,,,,
San Mateo,water_heater,replacement,water heater replacement,30,37.62,MEDIUM,43,31.95,78.13
San Mateo,water_heater,replacement,water heater replacement near me,10,28.18,,,,
San Mateo,water_heater,replacement,replace water heater,30,37.62,MEDIUM,43,31.95,78.13
San Mateo,water_heater,replacement,replace water heater near me,10,28.18,,,,
San Mateo,water_heater,replacement,water heater replacement service,10,0,,,,
San Mateo,water_heater,replacement,water heater replacement services,10,0,,,,
San Mateo,water_heater,replacement,water heater replacement company,0,0,,,,
San Mateo,water_heater,replacement,water heater replacement contractor,10,0,,,,
San Mateo,water_heater,replacement,water heater replacement contractors,10,0,,,,
San Mateo,water_heater,replacement,water heater replacement installer,0,0,,,,
San Mateo,water_heater,replacement,water heater replacement installers,0,0,,,,
San Mateo,water_heater,replacement,local water heater replacement,0,0,,,,
San Mateo,water_heater,replacement,professional water heater replacement,0,0,,,,
San Mateo,water_heater,replacement,residential water heater replacement,0,0,,,,
San Mateo,water_heater,replacement,home water heater replacement,0,0,,,,
San Mateo,water_heater,replacement,hot water heater replacement,20,0,,,,
San Mateo,water_heater,replacement,hot water heater replacement near me,10,0,,,,
San Mateo,water_heater,replacement,water heater change out,0,0,,,,
San Mateo,water_heater,replacement,water heater changeout,0,0,,,,
San Mateo,water_heater,replacement,water heater swap,0,0,,,,
San Mateo,water_heater,installation,water heater installation,10,0,MEDIUM,49,,
San Mateo,water_heater,installation,water heater installation near me,10,0,LOW,5,,
San Mateo,water_heater,installation,water heater installation service,10,0,,,,
San Mateo,water_heater,installation,water heater installation services,10,0,,,,
San Mateo,water_heater,installation,water heater installation company,0,0,,,,
San Mateo,water_heater,installation,water heater installation contractor,10,0,,,,
San Mateo,water_heater,installation,water heater installation contractors,10,0,,,,
San Mateo,water_heater,installation,water heater installer,10,0,MEDIUM,49,,
San Mateo,water_heater,installation,water heater installers,10,0,MEDIUM,49,,
San Mateo,water_heater,installation,water heater installer near me,10,0,LOW,5,,
San Mateo,water_heater,installation,local water heater installer,0,0,,,,
San Mateo,water_heater,installation,professional water heater installation,10,0,,,,
San Mateo,water_heater,installation,residential water heater installation,10,0,,,,
San Mateo,water_heater,installation,home water heater installation,0,0,,,,
San Mateo,water_heater,installation,hot water heater installation,10,0,HIGH,100,,
San Mateo,water_heater,installation,hot water heater installer,10,0,HIGH,100,,
San Mateo,water_heater,cost,water heater replacement cost,20,21.82,HIGH,93,4.36,30.14
San Mateo,water_heater,cost,cost to replace water heater,20,21.82,HIGH,93,4.36,30.14
San Mateo,water_heater,cost,how much to replace water heater,10,0,,,,
San Mateo,water_heater,cost,water heater installation cost,10,0,MEDIUM,43,,
San Mateo,water_heater,cost,cost to install water heater,10,0,MEDIUM,43,,
San Mateo,water_heater,cost,water heater replacement estimate,10,0,,,,
San Mateo,water_heater,cost,water heater installation estimate,10,0,,,,
San Mateo,water_heater,cost,water heater replacement quote,10,0,,,,
San Mateo,water_heater,cost,water heater installation quote,10,0,,,,
San Mateo,water_heater,cost,water heater replacement price,0,0,,,,
San Mateo,water_heater,cost,water heater installation price,10,0,,,,
San Mateo,water_heater,same_day,same day water heater replacement,10,0,,,,
San Mateo,water_heater,same_day,same day water heater installation,10,0,,,,
San Mateo,water_heater,same_day,same day water heater installer,0,0,,,,
San Mateo,water_heater,same_day,emergency water heater replacement,10,0,,,,
San Mateo,water_heater,same_day,emergency water heater installation,0,0,,,,
San Mateo,water_heater,same_day,urgent water heater replacement,0,0,,,,
San Mateo,water_heater,same_day,24 hour water heater replacement,0,0,,,,
San Mateo,water_heater,same_day,water heater replacement today,0,0,,,,
San Mateo,water_heater,tank,tank water heater replacement,10,0,LOW,0,,
San Mateo,water_heater,tank,tank water heater installation,20,0,LOW,0,,
San Mateo,water_heater,tank,tank water heater installer,0,0,,,,
San Mateo,water_heater,tank,storage tank water heater replacement,0,0,,,,
San Mateo,water_heater,tank,standard water heater replacement,0,0,,,,
San Mateo,water_heater,tank,conventional water heater replacement,0,0,,,,
San Mateo,water_heater,tankless,tankless water heater replacement,10,0,LOW,14,,
